record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight
10224,4,20,1985,14,DM,F,36.0,47.0
23865,4,15,1996,11,DM,M,35.0,53.0
30319,2,5,2000,12,PP,M,22.0,22.0
15019,10,9,1988,13,OT,M,19.0,17.0
12690,4,26,1987,1,DS,F,47.0,79.0
25230,3,15,1997,24,PE,M,20.0,26.0
9499,8,26,1984,4,DM,M,35.0,45.0
2343,1,16,1980,5,DM,M,36.0,48.0
5956,5,22,1982,15,PE,M,18.0,10.0
27524,2,1,1998,14,DM,M,35.0,42.0
32788,9,23,2001,14,DM,M,34.0,26.0
9043,4,10,1984,15,PP,F,22.0,15.0
5118,12,31,1981,14,DM,M,36.0,37.0
31939,4,21,2001,1,DM,M,36.0,49.0
3821,1,31,1981,17,DS,F,50.0,143.0
23326,1,28,1996,5,PP,M,23.0,15.0
21186,10,16,1993,4,DM,M,37.0,47.0
8529,10,16,1983,9,DS,F,48.0,118.0
27313,12,28,1997,22,DM,F,35.0,41.0
21869,10,13,1994,8,DM,F,37.0,48.0
25341,3,16,1997,8,DO,M,34.0,52.0
32025,4,22,2001,14,DM,F,35.0,55.0
12745,5,28,1987,23,PM,F,19.0,31.0
4802,8,31,1981,6,DS,M,49.0,123.0
27120,10,26,1997,6,OT,M,21.0,26.0
23404,2,24,1996,23,PM,F,20.0,22.0
18244,1,11,1991,18,OT,M,21.0,25.0
27981,5,29,1998,9,DO,F,35.0,23.0
21333,2,1,1994,12,DM,M,36.0,42.0
34066,5,16,2002,3,DO,M,37.0,29.0
4468,5,4,1981,4,DM,F,35.0,35.0
30677,5,1,2000,4,PP,F,22.0,20.0
14411,4,19,1988,12,DO,F,36.0,53.0
12592,4,6,1987,7,PE,F,21.0,27.0
3641,12,16,1980,23,DM,M,37.0,52.0
16822,12,5,1989,8,RM,M,16.0,8.0
15294,12,14,1988,2,DO,F,34.0,61.0
8228,8,16,1983,1,DM,F,36.0,34.0
12861,5,28,1987,19,PM,M,19.0,25.0
33050,11,17,2001,19,PP,M,23.0,19.0
30804,6,4,2000,3,PB,F,25.0,31.0
22543,8,26,1995,12,PP,F,23.0,19.0
15304,12,14,1988,9,DM,M,36.0,45.0
29308,3,14,1999,2,DM,M,36.0,51.0
20946,6,19,1993,4,PP,F,22.0,19.0
5157,12,31,1981,13,DM,M,36.0,45.0
9652,10,20,1984,19,PF,M,15.0,8.0
9073,5,12,1984,13,DM,F,38.0,46.0
16387,7,30,1989,3,RM,F,17.0,12.0
18185,12,16,1990,3,DM,M,37.0,45.0
30295,2,5,2000,1,DO,M,35.0,59.0
3466,11,9,1980,5,DS,F,51.0,129.0
27353,12,28,1997,1,DO,F,35.0,45.0
11681,7,3,1986,24,DM,F,34.0,24.0
16953,1,7,1990,11,DO,F,35.0,38.0
13700,11,21,1987,24,DM,M,37.0,40.0
10264,4,21,1985,1,DO,F,36.0,67.0
19620,1,9,1992,4,DM,M,38.0,45.0
31412,9,30,2000,17,DM,M,35.0,43.0
13010,7,1,1987,2,PE,F,21.0,21.0
20671,2,26,1993,8,DM,M,36.0,46.0
24043,6,13,1996,18,PF,M,16.0,8.0
21503,4,10,1994,19,PF,M,16.0,6.0
28871,11,22,1998,3,PB,F,26.0,31.0
34371,6,16,2002,13,PB,F,26.0,30.0
18304,1,12,1991,14,DO,M,37.0,55.0
18065,11,11,1990,8,DM,F,36.0,40.0
31735,1,21,2001,17,OT,F,20.0,26.0
2301,1,15,1980,9,DS,F,50.0,136.0
8915,3,12,1984,22,OT,F,21.0,23.0
7946,6,17,1983,14,DM,M,33.0,43.0
5630,3,30,1982,14,PE,M,21.0,22.0
29208,2,20,1999,17,DM,M,36.0,39.0
16012,5,10,1989,13,OL,M,22.0,30.0
24704,11,16,1996,17,DM,F,35.0,34.0
20620,1,25,1993,14,DM,M,35.0,44.0
6937,10,24,1982,22,DM,M,36.0,44.0
14355,4,17,1988,23,RM,M,16.0,10.0
29983,11,6,1999,21,PP,M,22.0,17.0
24268,7,21,1996,4,PF,F,17.0,9.0
31212,8,25,2000,2,PB,M,26.0,32.0
11952,10,5,1986,13,DM,M,35.0,51.0
34577,7,14,2002,6,PB,F,25.0,29.0
26366,7,9,1997,8,PM,M,20.0,14.0
1573,1,29,1979,2,OL,F,19.0,31.0
19255,11,14,1991,9,DM,F,35.0,38.0
26793,9,27,1997,12,NL,F,33.0,183.0
32905,10,14,2001,3,PB,M,26.0,35.0
3078,6,22,1980,20,DS,M,51.0,105.0
25279,3,15,1997,22,PB,M,26.0,50.0
29219,2,20,1999,21,DM,M,36.0,50.0
24068,6,13,1996,18,PP,M,22.0,16.0
21830,10,12,1994,12,DM,F,37.0,38.0
31548,11,25,2000,21,PB,M,24.0,28.0
11085,11,17,1985,11,DM,F,33.0,38.0
4544,6,4,1981,5,DM,F,35.0,39.0
19178,10,11,1991,3,PP,F,21.0,14.0
3873,2,1,1981,9,DO,M,34.0,51.0
28187,7,18,1998,22,DM,M,37.0,40.0
34267,6,15,2002,21,PB,F,26.0,32.0
11775,8,10,1986,5,DM,M,36.0,50.0
30369,2,6,2000,4,DM,M,35.0,50.0
24183,7,20,1996,18,PP,F,23.0,14.0
9136,5,13,1984,8,DS,F,53.0,122.0
9815,1,19,1985,12,DO,F,36.0,48.0
23729,4,14,1996,2,PE,F,20.0,22.0
17093,1,30,1990,11,DM,M,38.0,51.0
27343,12,28,1997,2,OT,F,20.0,26.0
10883,10,12,1985,17,NL,F,32.0,162.0
14712,7,15,1988,8,DM,M,36.0,43.0
24871,12,19,1996,4,DM,M,38.0,50.0
33627,3,13,2002,21,PB,M,27.0,34.0
25527,4,12,1997,22,PP,F,23.0,24.0
21837,10,12,1994,21,PF,F,16.0,7.0
32694,9,23,2001,3,OT,M,21.0,24.0
8493,10,16,1983,9,DO,M,36.0,46.0
5753,4,28,1982,20,DM,M,36.0,46.0
22535,7,21,1995,8,PP,M,22.0,18.0
18216,1,11,1991,2,RM,M,17.0,10.0
30426,3,4,2000,1,PP,F,22.0,15.0
34167,5,16,2002,15,PB,F,27.0,33.0
4685,7,8,1981,2,DM,M,37.0,45.0
22919,10,29,1995,14,DM,F,36.0,45.0
24290,8,14,1996,12,DM,M,38.0,57.0
28680,10,24,1998,12,PB,M,26.0,25.0
11183,12,8,1985,11,DM,M,38.0,42.0
8179,8,15,1983,17,DM,M,35.0,38.0
6976,11,21,1982,20,DO,M,37.0,51.0
1180,8,5,1978,4,DS,F,48.0,83.0
5230,1,24,1982,19,RM,M,17.0,12.0
14100,2,22,1988,9,DO,F,37.0,50.0
13224,8,25,1987,20,DM,M,36.0,40.0
11267,3,8,1986,14,OT,M,20.0,23.0
11561,6,4,1986,14,OL,F,19.0,36.0
4954,10,26,1981,9,DM,M,38.0,49.0
21868,10,13,1994,8,DM,M,36.0,42.0
19151,10,11,1991,6,PP,M,20.0,14.0
14265,3,21,1988,4,DM,M,38.0,50.0
7186,1,12,1983,11,DM,M,36.0,43.0
8445,10,15,1983,20,DO,M,33.0,51.0
32667,9,22,2001,21,PB,F,26.0,30.0
27269,11,22,1997,12,DM,F,35.0,42.0
23703,4,14,1996,2,DM,F,36.0,49.0
31992,4,22,2001,3,PB,M,24.0,34.0
30701,5,1,2000,13,PB,F,26.0,31.0
13673,11,21,1987,14,DM,F,37.0,43.0
1969,8,21,1979,14,OL,M,20.0,35.0
34549,7,14,2002,4,PI,M,23.0,20.0
13544,10,24,1987,19,RM,F,19.0,19.0
21539,4,11,1994,6,PP,M,22.0,16.0
22011,1,11,1995,12,DM,F,36.0,41.0
15834,3,14,1989,3,SH,M,31.0,88.0
7295,1,13,1983,1,DM,M,36.0,44.0
10937,10,13,1985,13,DM,F,36.0,44.0
31333,8,26,2000,8,PP,M,20.0,14.0
29910,10,10,1999,11,PP,M,21.0,13.0
18467,3,13,1991,21,RM,M,16.0,8.0
9161,5,13,1984,3,DM,F,34.0,45.0
19693,2,7,1992,9,DM,M,38.0,47.0
3384,10,12,1980,5,DM,M,38.0,48.0
33408,2,9,2002,2,PB,M,28.0,41.0
10041,3,16,1985,6,DM,M,35.0,46.0
7330,2,26,1983,11,DO,M,37.0,53.0
19812,3,7,1992,3,RM,M,16.0,10.0
9213,5,27,1984,18,DM,M,38.0,50.0
26615,7,29,1997,19,PP,F,21.0,17.0
31964,4,21,2001,17,PP,F,22.0,20.0
1999,8,23,1979,9,DS,M,48.0,93.0
17086,1,30,1990,9,DM,M,38.0,45.0
23492,2,25,1996,5,OT,F,21.0,28.0
10972,11,16,1985,12,DM,F,38.0,43.0
32372,8,25,2001,1,PP,M,22.0,14.0
25187,3,15,1997,1,DO,M,36.0,65.0
13330,8,26,1987,13,OL,F,20.0,39.0
204,9,12,1977,16,DM,F,37.0,41.0
12642,4,25,1987,16,DO,F,35.0,49.0
22626,8,27,1995,14,DM,M,37.0,48.0
30910,7,1,2000,2,PB,M,26.0,21.0
2228,11,18,1979,18,OL,F,21.0,31.0
32172,6,25,2001,12,PP,F,22.0,19.0
27056,10,26,1997,9,DO,F,38.0,54.0
13611,10,25,1987,2,PE,M,20.0,20.0
14760,8,9,1988,20,NL,M,33.0,118.0
7122,11,22,1982,8,PF,M,15.0,6.0
31104,7,22,2000,2,PB,M,27.0,47.0
5231,1,24,1982,22,DS,M,51.0,133.0
30410,2,6,2000,14,PP,F,19.0,13.0
22564,8,26,1995,19,PP,F,23.0,17.0
21570,5,18,1994,12,DM,F,36.0,42.0
7220,1,12,1983,14,DM,F,37.0,38.0
25900,5,11,1997,4,PF,M,15.0,11.0
15911,4,1,1989,5,PE,M,20.0,21.0
30735,6,3,2000,2,PB,M,27.0,27.0
21390,2,20,1994,18,RM,M,17.0,9.0
3481,11,9,1980,13,DM,M,36.0,49.0
11034,11,17,1985,13,OT,F,19.0,22.0
29710,6,12,1999,12,DM,F,36.0,45.0
18846,7,12,1991,2,NL,M,33.0,154.0
9295,7,3,1984,12,DM,F,35.0,33.0
28229,7,18,1998,12,OT,F,19.0,24.0
21221,11,13,1993,12,DM,F,38.0,42.0
26538,7,9,1997,9,DM,M,36.0,49.0
14242,3,20,1988,14,DO,F,36.0,53.0
21204,10,16,1993,8,DM,F,37.0,46.0
10021,2,17,1985,2,DM,M,35.0,44.0
34140,5,16,2002,8,PP,F,23.0,13.0
30161,1,8,2000,1,PP,F,21.0,17.0
16655,11,4,1989,1,DO,F,36.0,52.0
10604,7,24,1985,2,DS,F,48.0,106.0
1772,4,29,1979,13,DS,F,47.0,135.0
19092,9,11,1991,4,DM,M,37.0,45.0
3979,3,9,1981,2,DM,F,34.0,51.0
27509,2,1,1998,4,DM,M,35.0,43.0
14571,6,11,1988,17,DO,M,37.0,59.0
3469,11,9,1980,6,DS,F,50.0,124.0
30427,3,4,2000,1,DM,F,37.0,49.0
32626,9,22,2001,19,OT,F,21.0,21.0
32310,7,22,2001,8,PB,F,26.0,27.0
9028,4,10,1984,1,DM,M,37.0,47.0
1441,11,5,1978,6,DM,F,36.0,41.0
31861,3,24,2001,2,DM,M,37.0,48.0
1317,10,7,1978,11,DM,M,37.0,45.0
33947,5,15,2002,1,DO,M,36.0,37.0
33534,2,10,2002,8,DO,M,37.0,59.0
9765,12,31,1984,3,OT,F,19.0,21.0
24943,2,8,1997,12,DM,M,38.0,44.0
31846,3,4,2001,14,DM,F,35.0,44.0
5769,4,29,1982,8,DS,M,51.0,134.0
9343,7,4,1984,3,OL,F,21.0,37.0
15134,11,6,1988,2,OT,F,21.0,24.0
22026,1,12,1995,14,DM,M,37.0,51.0
17542,5,24,1990,17,DO,F,36.0,41.0
19368,11,15,1991,13,PF,F,15.0,7.0
26965,10,25,1997,24,PM,F,20.0,28.0
9007,4,9,1984,13,DS,M,50.0,134.0
6335,8,15,1982,22,DM,M,34.0,43.0
11608,6,5,1986,2,DM,F,37.0,53.0
18950,8,7,1991,1,PP,F,18.0,15.0
7579,3,15,1983,9,DO,M,34.0,57.0
22858,10,28,1995,18,PF,M,15.0,8.0
12048,11,16,1986,9,DM,M,36.0,50.0
12445,3,2,1987,8,DS,F,50.0,128.0
13423,9,27,1987,5,PP,F,21.0,16.0
5196,1,1,1982,2,PE,M,19.0,25.0
17764,8,16,1990,12,OT,M,22.0,22.0
26407,7,9,1997,18,PB,F,26.0,29.0
512,1,8,1978,9,DS,F,48.0,122.0
25180,3,15,1997,1,RM,F,16.0,13.0
31573,11,26,2000,6,OT,F,19.0,22.0
17938,10,16,1990,4,DM,F,36.0,40.0
33306,12,15,2001,7,OT,M,19.0,21.0
34367,6,16,2002,13,PB,M,26.0,26.0
29159,2,20,1999,1,DM,F,33.0,44.0
8407,9,11,1983,2,NL,M,33.0,148.0
13429,9,27,1987,3,NL,M,32.0,140.0
2288,1,15,1980,19,RM,F,17.0,12.0
5539,3,29,1982,18,DS,F,50.0,143.0
5576,3,29,1982,19,PM,M,20.0,18.0
23592,3,23,1996,2,RM,M,17.0,11.0
29141,1,17,1999,13,PB,F,26.0,36.0
26830,9,27,1997,24,RM,M,15.0,11.0
12266,2,1,1987,4,DS,M,48.0,87.0
21001,7,14,1993,23,RM,F,17.0,12.0
14636,6,12,1988,2,DO,M,35.0,51.0
1118,8,4,1978,17,DS,F,48.0,123.0
9616,10,20,1984,14,OL,F,19.0,30.0
25795,5,10,1997,22,DM,F,36.0,46.0
1922,7,25,1979,2,DS,F,50.0,80.0
28008,5,29,1998,11,DM,F,36.0,46.0
23216,1,27,1996,1,DM,M,36.0,27.0
20109,7,3,1992,2,DO,F,33.0,48.0
15701,3,12,1989,6,RM,F,18.0,13.0
1065,7,7,1978,9,DM,M,37.0,34.0
25837,5,10,1997,12,DO,M,38.0,59.0
16491,10,7,1989,22,DM,M,37.0,50.0
26837,9,27,1997,7,PM,F,22.0,24.0
8079,7,16,1983,21,PF,F,16.0,7.0
4541,6,4,1981,4,DS,F,52.0,100.0
29722,6,12,1999,19,PB,M,26.0,16.0
12206,1,31,1987,6,DO,F,35.0,45.0
31823,3,4,2001,4,PB,M,26.0,39.0
18704,5,14,1991,14,DM,M,36.0,47.0
35541,12,31,2002,15,PB,F,24.0,31.0
18731,5,14,1991,8,DM,F,34.0,46.0
25760,5,10,1997,1,DO,M,29.0,56.0
33363,1,12,2002,18,PB,F,25.0,26.0
11143,12,7,1985,12,DM,F,36.0,40.0
30981,7,1,2000,24,DO,F,42.0,46.0
2961,5,18,1980,13,DS,M,47.0,97.0
33765,4,16,2002,12,DO,F,37.0,51.0
1509,12,2,1978,22,DS,F,51.0,132.0
22953,10,29,1995,11,PF,M,16.0,10.0
6837,10,24,1982,2,DM,F,35.0,36.0
3318,9,8,1980,4,DS,F,51.0,130.0
1332,10,7,1978,17,DM,F,37.0,42.0
8523,10,16,1983,5,DM,M,35.0,43.0
30184,1,8,2000,12,PP,M,21.0,14.0
16745,12,4,1989,12,SF,F,27.0,82.0
28050,6,27,1998,12,OT,F,20.0,17.0
20766,3,18,1993,9,DM,F,34.0,43.0
1224,9,3,1978,17,DS,M,51.0,136.0
2161,11,17,1979,17,DS,M,51.0,130.0
32299,7,22,2001,9,DM,F,36.0,48.0
7661,4,16,1983,24,DO,M,36.0,52.0
30927,7,1,2000,12,PB,F,25.0,34.0
3693,1,11,1981,24,NL,F,32.0,192.0
11791,8,10,1986,2,DM,M,35.0,45.0
25620,4,13,1997,13,PF,F,16.0,8.0
14776,8,9,1988,19,PP,F,21.0,18.0
5367,2,22,1982,12,DM,M,37.0,47.0
5148,12,31,1981,13,PE,M,19.0,21.0
20978,7,14,1993,21,PP,M,20.0,19.0
9269,5,28,1984,2,DM,M,37.0,44.0
7489,3,14,1983,22,DM,M,36.0,42.0
21262,11,14,1993,8,OT,M,20.0,25.0
8397,9,11,1983,6,PF,M,15.0,8.0
2520,2,25,1980,6,DS,M,53.0,143.0
7850,5,14,1983,13,DM,F,37.0,46.0
5708,4,28,1982,22,DS,M,48.0,130.0
32047,5,26,2001,12,DO,M,34.0,49.0
25116,2,9,1997,16,DM,M,36.0,51.0
8674,11,13,1983,9,DS,M,52.0,115.0
6654,10,23,1982,5,DM,M,37.0,53.0
4698,7,30,1981,9,DS,M,51.0,73.0
29604,5,15,1999,20,PP,M,20.0,19.0
25590,4,13,1997,15,RM,M,16.0,13.0
8059,7,16,1983,12,OT,F,21.0,23.0
27049,10,25,1997,17,PM,M,23.0,27.0
18222,1,11,1991,18,PF,M,15.0,7.0
32990,10,14,2001,13,PF,F,16.0,14.0
17239,2,25,1990,11,DM,M,38.0,54.0
12661,4,25,1987,6,DO,F,35.0,50.0
27264,11,22,1997,1,DM,F,35.0,45.0
28354,8,22,1998,17,DM,F,36.0,45.0
14177,2,22,1988,9,NL,M,35.0,227.0
13580,10,25,1987,7,RM,M,16.0,10.0
14547,6,11,1988,24,NL,F,35.0,220.0
31401,9,30,2000,19,PB,M,26.0,27.0
33096,11,17,2001,22,PB,M,27.0,41.0
15665,2,5,1989,7,RM,M,18.0,10.0
11498,5,11,1986,2,NL,F,31.0,82.0
12876,5,28,1987,22,NL,M,30.0,55.0
14050,2,21,1988,1,DM,M,36.0,44.0
20354,9,26,1992,2,PE,M,20.0,26.0
4393,5,3,1981,22,DS,F,52.0,161.0
19731,2,7,1992,24,PE,F,22.0,22.0
31875,3,24,2001,17,DM,M,38.0,48.0
26750,7,30,1997,14,DM,M,36.0,49.0
7950,6,17,1983,18,DM,M,32.0,20.0
24519,9,22,1996,15,OT,F,21.0,27.0
35151,11,10,2002,13,PB,M,26.0,22.0
25767,5,10,1997,17,DM,M,35.0,33.0
29383,3,15,1999,4,OT,F,20.0,26.0
17367,3,30,1990,4,DM,M,37.0,44.0
25094,2,9,1997,9,PL,F,21.0,22.0
27870,5,28,1998,17,PE,M,19.0,13.0
9432,8,1,1984,5,DM,F,33.0,40.0
34168,5,16,2002,15,PP,F,22.0,20.0
9621,10,20,1984,12,DO,F,33.0,36.0
20968,7,14,1993,17,PF,F,17.0,9.0
27970,5,29,1998,14,DM,F,35.0,47.0
31572,11,26,2000,6,OT,F,19.0,25.0
32088,5,27,2001,3,OT,F,21.0,25.0
12666,4,25,1987,12,DM,F,35.0,56.0
26314,7,9,1997,22,PB,F,24.0,29.0
3196,8,13,1980,18,DS,M,46.0,99.0
28308,7,19,1998,10,PM,F,20.0,18.0
19104,10,10,1991,19,PF,F,16.0,8.0
1668,2,25,1979,13,DM,F,37.0,43.0
26742,7,30,1997,4,DM,M,39.0,49.0
8961,3,13,1984,2,DM,F,35.0,38.0
23970,5,24,1996,4,DM,M,36.0,47.0
30288,2,5,2000,1,PB,F,25.0,27.0
17802,8,17,1990,11,DM,F,36.0,45.0
1956,7,26,1979,9,DS,M,48.0,94.0
444,12,10,1977,6,DM,M,38.0,36.0
5017,11,23,1981,6,DM,M,37.0,51.0
10689,8,20,1985,5,PP,F,22.0,18.0
19051,9,10,1991,11,PP,M,22.0,17.0
13858,1,23,1988,21,RM,M,17.0,9.0
24372,8,15,1996,13,DM,F,37.0,41.0
32672,9,22,2001,21,PB,F,26.0,39.0
30214,1,8,2000,22,PB,M,26.0,22.0
28647,9,21,1998,17,DM,F,35.0,40.0
20318,8,30,1992,11,DM,M,38.0,53.0
7192,1,12,1983,12,DM,M,35.0,44.0
25808,5,10,1997,18,PP,F,23.0,23.0
8726,12,8,1983,17,DS,M,49.0,130.0
12533,4,6,1987,2,DM,M,36.0,46.0
24967,2,8,1997,12,PF,M,16.0,9.0
244,10,16,1977,22,DM,F,36.0,42.0
29938,10,10,1999,16,PP,F,21.0,21.0
4894,10,24,1981,20,PE,F,21.0,24.0
1254,9,4,1978,18,DS,M,52.0,107.0
19048,9,10,1991,9,DM,F,31.0,34.0
2456,2,25,1980,2,DM,F,36.0,48.0
20112,7,3,1992,7,RM,F,17.0,13.0
19184,10,11,1991,9,DM,M,36.0,41.0
22648,8,27,1995,3,PP,M,22.0,17.0
18052,11,11,1990,14,DM,M,37.0,45.0
25401,3,16,1997,9,DM,F,36.0,40.0
8568,11,12,1983,13,DS,F,50.0,126.0
33069,11,17,2001,17,DM,F,37.0,48.0
27393,12,29,1997,15,PL,M,19.0,16.0
27706,3,29,1998,19,PB,F,26.0,42.0
21189,10,16,1993,5,DM,F,35.0,33.0
28227,7,18,1998,1,PP,F,22.0,14.0
6909,10,24,1982,7,PE,M,20.0,17.0
18730,5,14,1991,5,PP,F,23.0,23.0
14454,5,14,1988,12,DO,F,36.0,53.0
3399,10,12,1980,14,DM,F,35.0,62.0
4663,7,8,1981,18,DM,F,34.0,27.0
9554,9,29,1984,6,OT,F,21.0,23.0
9180,5,13,1984,2,DM,M,37.0,46.0
16950,1,7,1990,3,RM,M,18.0,10.0
33960,5,15,2002,2,DO,M,37.0,52.0
23473,2,25,1996,13,DM,M,37.0,52.0
21891,11,1,1994,22,DM,F,36.0,23.0
24661,10,13,1996,6,PP,M,22.0,17.0
25284,3,15,1997,20,PF,M,16.0,8.0
1533,12,3,1978,3,OT,F,20.0,23.0
23873,4,15,1996,13,PM,M,20.0,14.0
3902,2,1,1981,2,DO,F,37.0,49.0
3183,7,22,1980,5,DM,F,35.0,43.0
15547,2,4,1989,23,PE,M,21.0,20.0
30893,6,4,2000,16,PB,M,25.0,19.0
20418,9,27,1992,9,DM,F,36.0,38.0
11317,3,9,1986,5,DO,F,38.0,56.0
11897,10,4,1986,14,DM,F,35.0,48.0
25624,4,13,1997,8,PP,F,20.0,16.0
15179,12,13,1988,20,RM,F,17.0,11.0
19339,11,15,1991,4,OT,F,21.0,24.0
14316,3,21,1988,5,DO,M,33.0,57.0
31121,7,22,2000,19,PP,M,20.0,11.0
18320,2,16,1991,1,DM,M,36.0,44.0
34675,9,8,2002,12,DO,F,37.0,57.0
15561,2,4,1989,12,RF,F,17.0,13.0
22046,2,4,1995,24,RM,F,15.0,10.0
13285,8,26,1987,11,DM,M,37.0,38.0
3486,11,9,1980,14,DM,M,35.0,46.0
17329,3,30,1990,11,PE,M,20.0,21.0
8737,12,8,1983,12,DM,F,37.0,38.0
27813,5,3,1998,13,DM,F,34.0,44.0
8072,7,16,1983,13,DS,M,49.0,114.0
25233,3,15,1997,2,OT,M,20.0,32.0
31587,11,26,2000,9,OT,F,19.0,28.0
18288,1,12,1991,5,PP,F,21.0,15.0
9348,7,4,1984,10,RM,F,13.0,10.0
18891,7,13,1991,15,PP,F,18.0,15.0
18366,2,16,1991,2,RM,M,16.0,10.0
19125,10,10,1991,20,SO,F,30.0,80.0
18590,4,20,1991,20,PF,M,16.0,10.0
35122,11,10,2002,4,PP,M,22.0,14.0
18269,1,12,1991,14,DM,F,37.0,36.0
12223,1,31,1987,12,DM,M,35.0,57.0
22557,8,26,1995,2,PP,M,23.0,19.0
33828,4,16,2002,22,PB,F,26.0,31.0
868,5,17,1978,6,DS,F,50.0,83.0
15110,11,6,1988,14,RM,F,16.0,12.0
19419,12,7,1991,24,RM,M,16.0,12.0
25067,2,9,1997,15,RM,M,17.0,9.0
849,5,6,1978,2,DM,M,36.0,43.0
5457,2,23,1982,4,DM,F,37.0,41.0
33611,3,13,2002,17,DM,F,35.0,47.0
16027,5,10,1989,12,SH,M,30.0,89.0
24270,7,21,1996,11,DM,M,37.0,39.0
2433,2,24,1980,12,DM,F,35.0,40.0
20718,3,17,1993,22,PF,F,15.0,10.0
18294,1,12,1991,4,DM,F,36.0,41.0
6996,11,21,1982,14,DM,F,35.0,44.0
32944,10,14,2001,11,OT,F,21.0,28.0
23039,12,2,1995,18,PF,F,15.0,5.0
29832,9,11,1999,21,PP,F,23.0,26.0
29359,3,14,1999,22,DM,F,36.0,47.0
16802,12,4,1989,18,PE,M,21.0,18.0
3398,10,12,1980,15,OT,M,21.0,23.0
5877,5,21,1982,18,DM,M,36.0,42.0
25965,6,9,1997,3,PB,F,27.0,28.0
2030,9,22,1979,20,DM,M,36.0,50.0
18787,6,14,1991,4,DM,M,35.0,33.0
25025,2,9,1997,4,PF,M,15.0,10.0
3643,12,16,1980,23,DS,M,49.0,130.0
3760,1,12,1981,9,DO,F,36.0,59.0
29577,5,15,1999,2,DM,M,37.0,46.0
33433,2,9,2002,3,PB,F,27.0,32.0
23311,1,28,1996,14,DM,M,37.0,52.0
8161,8,15,1983,12,PP,F,22.0,19.0
34146,5,16,2002,8,DO,F,36.0,44.0
16756,12,4,1989,19,PE,M,22.0,21.0
955,6,8,1978,9,DS,M,47.0,70.0
1810,5,29,1979,22,DS,F,45.0,47.0
25182,3,15,1997,24,PE,M,21.0,27.0
15614,2,5,1989,5,OL,M,21.0,25.0
8232,8,16,1983,4,DS,M,51.0,131.0
12627,4,25,1987,14,DM,F,35.0,46.0
6534,9,18,1982,14,DM,M,34.0,43.0
17247,3,29,1990,22,DM,M,32.0,21.0
15077,11,5,1988,17,SH,F,29.0,60.0
7939,6,17,1983,20,DS,F,50.0,111.0
16784,12,4,1989,7,RM,F,17.0,9.0
19875,4,4,1992,7,RM,M,16.0,11.0
5468,2,24,1982,7,PE,F,20.0,19.0
23147,12,21,1995,24,PL,M,20.0,21.0
16520,10,7,1989,3,OT,M,21.0,22.0
6884,10,24,1982,9,DM,F,34.0,35.0
33261,12,15,2001,18,PB,F,25.0,26.0
25498,4,12,1997,12,DM,M,38.0,46.0
27808,5,3,1998,13,PB,F,25.0,40.0
19598,1,9,1992,8,OT,F,16.0,23.0
30554,3,5,2000,13,PB,M,26.0,44.0
5533,3,29,1982,12,DM,M,37.0,48.0
7632,3,15,1983,15,RM,F,16.0,9.0
20624,1,25,1993,14,DM,F,35.0,44.0
5366,2,22,1982,24,DO,M,37.0,45.0
5404,2,23,1982,15,PE,M,19.0,21.0
27807,5,3,1998,8,PP,M,22.0,18.0
7532,3,14,1983,11,DS,F,51.0,118.0
24769,11,17,1996,3,PF,M,15.0,7.0
35300,12,8,2002,4,PB,F,26.0,29.0
35264,12,7,2002,21,PB,F,25.0,26.0
33711,3,14,2002,8,PP,M,22.0,18.0
27810,5,3,1998,15,NL,F,34.0,140.0
10163,4,20,1985,22,PP,M,21.0,14.0
6388,8,15,1982,11,DM,M,35.0,46.0
23634,3,24,1996,3,PP,F,22.0,15.0
30544,3,5,2000,8,PB,F,25.0,31.0
9896,1,20,1985,5,OL,F,20.0,31.0
6775,10,23,1982,5,DM,M,37.0,41.0
29341,3,14,1999,17,DM,F,34.0,41.0
34539,7,14,2002,3,PP,M,20.0,13.0
33749,4,16,2002,6,PE,F,20.0,31.0
6725,10,23,1982,17,DM,F,33.0,36.0
27097,10,26,1997,11,OT,M,20.0,19.0
7307,1,13,1983,5,DM,M,37.0,46.0
12388,3,1,1987,23,RM,M,16.0,9.0
16332,7,29,1989,6,PP,M,19.0,10.0
3816,1,31,1981,13,NL,F,30.0,135.0
33139,11,18,2001,4,DO,F,35.0,36.0
9686,10,21,1984,9,DM,M,34.0,22.0
23680,4,14,1996,2,RM,M,18.0,12.0
27742,3,29,1998,17,DM,F,36.0,40.0
30639,4,30,2000,20,PP,M,22.0,18.0
32360,7,22,2001,16,PE,M,20.0,18.0
34036,5,15,2002,22,PB,M,26.0,17.0
11233,3,8,1986,6,DM,F,37.0,52.0
10370,5,23,1985,17,DM,M,35.0,40.0
34615,7,14,2002,8,PP,M,23.0,16.0
35196,12,7,2002,1,DO,F,34.0,30.0
12539,4,6,1987,13,DS,F,50.0,135.0
15804,3,14,1989,14,DM,M,37.0,49.0
30107,12,5,1999,22,PB,M,24.0,28.0
20232,7,31,1992,3,PP,F,21.0,13.0
34703,9,10,2002,14,DM,M,36.0,55.0
18040,11,11,1990,8,DM,M,36.0,35.0
9889,1,20,1985,1,DO,F,35.0,39.0
10441,5,24,1985,2,DS,F,47.0,111.0
30594,4,30,2000,18,PP,F,23.0,16.0
12524,4,4,1987,6,PE,F,19.0,26.0
